Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name,Gene stable ID,Gene type,tss,tss -2kb,tss +2kb,test_id,orig_gene_name,locus,orig_start,orig_end
18,35237098,35237178,1,MIR4318,ENSG00000266530,miRNA,35237098,35235098,35239098,XLOC_012472,MIR4318,chr18:35237097-35237178,35237097,35237178
18,37646250,37679197,1,RP11-653G8.2,ENSG00000261715,lincRNA,37646250,37644250,37648250,XLOC_012473,-,chr18:37662698-37679347,37662698,37679347
18,39535171,39667794,1,PIK3C3,ENSG00000078142,protein_coding,39535171,39533171,39537171,XLOC_012474,PIK3C3,chr18:39535121-39667790,39535121,39667790
18,39739247,40271387,1,LINC00907,ENSG00000267586,lincRNA,39739247,39737247,39741247,XLOC_012475,-,chr18:40037408-40038511,40037408,40038511
18,42260138,42648475,1,SETBP1,ENSG00000152217,protein_coding,42260138,42258138,42262138,XLOC_012476,SETBP1,chr18:42260137-42648475,42260137,42648475
18,42550047,42550131,-1,MIR4319,ENSG00000265957,miRNA,42550131,42548131,42552131,XLOC_012476,SETBP1,chr18:42260137-42648475,42260137,42648475
18,42792960,43263072,1,SLC14A2,ENSG00000132874,protein_coding,42792960,42790960,42794960,XLOC_012477,SLC14A2,chr18:43194765-43263060,43194765,43263060
18,43226118,43227895,1,RP11-116O18.1,ENSG00000266968,sense_intronic,43226118,43224118,43228118,XLOC_012477,SLC14A2,chr18:43194765-43263060,43194765,43263060
18,43249332,43327180,-1,RP11-116O18.3,ENSG00000267193,antisense,43327180,43325180,43329180,XLOC_012477,SLC14A2,chr18:43194765-43263060,43194765,43263060
18,43249332,43327180,-1,RP11-116O18.3,ENSG00000267193,antisense,43327180,43325180,43329180,XLOC_012478,SLC14A1,chr18:43304091-43332485,43304091,43332485
18,43304092,43332485,1,SLC14A1,ENSG00000141469,protein_coding,43304092,43302092,43306092,XLOC_012478,SLC14A1,chr18:43304091-43332485,43304091,43332485
18,43405477,43424045,1,SIGLEC15,ENSG00000197046,protein_coding,43405477,43403477,43407477,XLOC_012479,SIGLEC15,chr18:43405482-43424415,43405482,43424415
18,43664110,43684300,-1,ATP5A1,ENSG00000152234,protein_coding,43684300,43682300,43686300,XLOC_012480,HAUS1,chr18:43684297-43708299,43684297,43708299
18,43684298,43708299,1,HAUS1,ENSG00000152240,protein_coding,43684298,43682298,43686298,XLOC_012480,HAUS1,chr18:43684297-43708299,43684297,43708299
18,43701581,43701687,-1,RNU6-1278P,ENSG00000251939,snRNA,43701687,43699687,43703687,XLOC_012480,HAUS1,chr18:43684297-43708299,43684297,43708299
18,43753519,43846949,1,C18orf25,ENSG00000152242,protein_coding,43753519,43751519,43755519,XLOC_012481,C18orf25,chr18:43753302-43847101,43753302,43847101
18,43906772,44043103,1,RNF165,ENSG00000141622,protein_coding,43906772,43904772,43908772,XLOC_012482,RNF165,chr18:43914186-44040960,43914186,44040960
18,44497455,44627658,1,KATNAL2,ENSG00000167216,protein_coding,44497455,44495455,44499455,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44542731,44544607,-1,TCEB3CL2,ENSG00000266996,protein_coding,44544607,44542607,44546607,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44548658,44550534,-1,TCEB3CL,ENSG00000234298,protein_coding,44550534,44548534,44552534,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44554573,44556449,-1,TCEB3C,ENSG00000183791,protein_coding,44556449,44554449,44558449,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44558943,44561988,-1,TCEB3B,ENSG00000206181,protein_coding,44561988,44559988,44563988,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44603732,44617651,-1,RP11-49K24.4,ENSG00000266957,antisense,44617651,44615651,44619651,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44632317,44634433,1,RP11-49K24.8,ENSG00000267724,antisense,44632317,44630317,44634317,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44633774,44676891,-1,HDHD2,ENSG00000167220,protein_coding,44676891,44674891,44678891,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44661027,44702652,-1,IER3IP1,ENSG00000267228,protein_coding,44702652,44700652,44704652,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,44663389,44663661,1,RP11-49K24.5,ENSG00000267800,pseudogene,44663389,44661389,44665389,XLOC_012483,KATNAL2,chr18:44526015-44676871,44526015,44676871
18,46065417,46389588,1,CTIF,ENSG00000134030,protein_coding,46065417,46063417,46067417,XLOC_012484,KIAA0427,chr18:46065426-46389756,46065426,46389756
18,46196971,46197039,1,MIR4743,ENSG00000266276,miRNA,46196971,46194971,46198971,XLOC_012484,KIAA0427,chr18:46065426-46389756,46065426,46389756
18,46199946,46214790,-1,RP11-426J5.2,ENSG00000267762,antisense,46214790,46212790,46216790,XLOC_012484,KIAA0427,chr18:46065426-46389756,46065426,46389756
18,46352422,46361141,-1,RP11-484L8.1,ENSG00000267764,antisense,46361141,46359141,46363141,XLOC_012484,KIAA0427,chr18:46065426-46389756,46065426,46389756
18,47008028,47013622,-1,C18orf32,ENSG00000177576,protein_coding,47013622,47011622,47015622,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47008051,47017956,-1,RPL17-C18orf32,ENSG00000215472,protein_coding,47017956,47015956,47019956,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47010906,47012519,-1,RP11-110H1.4,ENSG00000263916,sense_intronic,47012519,47010519,47014519,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47013709,47018248,1,MIR1539,ENSG00000265496,antisense,47013709,47011709,47015709,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47014851,47018906,-1,RPL17,ENSG00000265681,protein_coding,47018906,47016906,47020906,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47015615,47015678,-1,SNORD58C,ENSG00000202093,snoRNA,47015678,47013678,47017678,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47017653,47017717,-1,SNORD58A,ENSG00000206602,snoRNA,47017717,47015717,47019717,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47018034,47018099,-1,SNORD58B,ENSG00000271982,snoRNA,47018099,47016099,47020099,XLOC_012485,MIR1539,chr18:47007547-47018946,47007547,47018946
18,47087069,47119272,1,LIPG,ENSG00000101670,protein_coding,47087069,47085069,47089069,XLOC_012486,LIPG,chr18:47087805-47119278,47087805,47119278
18,47322163,47363993,-1,RP11-886H22.1,ENSG00000266997,protein_coding,47363993,47361993,47365993,XLOC_012487,SCARNA17,chr18:47340392-47340813,47340392,47340813
18,47340393,47377429,1,SCARNA17,ENSG00000267322,antisense,47340393,47338393,47342393,XLOC_012487,SCARNA17,chr18:47340392-47340813,47340392,47340813
18,47340503,47340646,1,SCARNA17,ENSG00000251992,snoRNA,47340503,47338503,47342503,XLOC_012487,SCARNA17,chr18:47340392-47340813,47340392,47340813
18,47340731,47340813,1,SCARNA18,ENSG00000252139,snoRNA,47340731,47338731,47342731,XLOC_012487,SCARNA17,chr18:47340392-47340813,47340392,47340813
18,47322163,47363993,-1,RP11-886H22.1,ENSG00000266997,protein_coding,47363993,47361993,47365993,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47340393,47377429,1,SCARNA17,ENSG00000267322,antisense,47340393,47338393,47342393,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47349183,47721463,-1,MYO5B,ENSG00000167306,protein_coding,47721463,47719463,47723463,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47397925,47398036,-1,Y_RNA,ENSG00000201668,misc_RNA,47398036,47396036,47400036,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47472636,47472759,-1,RNA5SP457,ENSG00000200527,rRNA,47472759,47470759,47474759,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47496091,47497327,-1,RP11-813F20.4,ENSG00000267196,sense_intronic,47497327,47495327,47499327,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47590165,47590810,1,ADAD1P2,ENSG00000267511,pseudogene,47590165,47588165,47592165,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47625112,47625532,1,RP11-689E3.2,ENSG00000267591,pseudogene,47625112,47623112,47627112,XLOC_012488,MYO5B,chr18:47348702-47721585,47348702,47721585
18,47901365,47920543,1,SKA1,ENSG00000154839,protein_coding,47901365,47899365,47903365,XLOC_012489,SKA1,chr18:47901360-47920635,47901360,47920635
18,48086448,48258194,1,MAPK4,ENSG00000141639,protein_coding,48086448,48084448,48088448,XLOC_012490,MAPK4,chr18:48086483-48258196,48086483,48258196
18,48195880,48196585,1,RP11-10I6.2,ENSG00000267713,pseudogene,48195880,48193880,48197880,XLOC_012490,MAPK4,chr18:48086483-48258196,48086483,48258196
18,48405419,48474691,1,ME2,ENSG00000082212,protein_coding,48405419,48403419,48407419,XLOC_012491,ME2,chr18:48405431-48476162,48405431,48476162
18,48494361,48514491,1,ELAC1,ENSG00000141642,protein_coding,48494361,48492361,48496361,XLOC_012492,ELAC1,chr18:48494293-48514717,48494293,48514717
18,48494389,48584514,1,RP11-729L2.2,ENSG00000267699,protein_coding,48494389,48492389,48496389,XLOC_012492,ELAC1,chr18:48494293-48514717,48494293,48514717
18,48494410,48611415,1,SMAD4,ENSG00000141646,protein_coding,48494410,48492410,48496410,XLOC_012492,ELAC1,chr18:48494293-48514717,48494293,48514717
18,48494389,48584514,1,RP11-729L2.2,ENSG00000267699,protein_coding,48494389,48492389,48496389,XLOC_012493,SMAD4,chr18:48553672-48611411,48553672,48611411
18,48494410,48611415,1,SMAD4,ENSG00000141646,protein_coding,48494410,48492410,48496410,XLOC_012493,SMAD4,chr18:48553672-48611411,48553672,48611411
18,49866542,51057784,1,DCC,ENSG00000187323,protein_coding,49866542,49864542,49868542,XLOC_012494,DCC,chr18:49866541-51062273,49866541,51062273
18,50463664,50463773,1,AC090660.1,ENSG00000221291,miRNA,50463664,50461664,50465664,XLOC_012494,DCC,chr18:49866541-51062273,49866541,51062273
18,50763471,50763560,1,hsa-mir-4528,ENSG00000263872,miRNA,50763471,50761471,50765471,XLOC_012494,DCC,chr18:49866541-51062273,49866541,51062273
18,51007205,51094653,-1,RP11-671P2.1,ENSG00000264263,antisense,51094653,51092653,51096653,XLOC_012494,DCC,chr18:49866541-51062273,49866541,51062273
18,51795774,51847636,1,POLI,ENSG00000101751,protein_coding,51795774,51793774,51797774,XLOC_012495,POLI,chr18:51795613-51846671,51795613,51846671
18,51850728,51884334,-1,STARD6,ENSG00000174448,protein_coding,51884334,51882334,51886334,XLOC_012496,C18orf54,chr18:51884219-51908404,51884219,51908404
18,51884287,51911588,1,C18orf54,ENSG00000166845,protein_coding,51884287,51882287,51886287,XLOC_012496,C18orf54,chr18:51884219-51908404,51884219,51908404
18,52254988,52266724,1,DYNAP,ENSG00000178690,protein_coding,52254988,52252988,52256988,XLOC_012497,C18orf26,chr18:52258389-52266724,52258389,52266724
18,52385091,52562747,1,RAB27B,ENSG00000041353,protein_coding,52385091,52383091,52387091,XLOC_012498,RAB27B,chr18:52385098-52562731,52385098,52562731
18,52411981,52412812,1,RPSAP57,ENSG00000267524,pseudogene,52411981,52409981,52413981,XLOC_012498,RAB27B,chr18:52385098-52562731,52385098,52562731
18,52546688,52548040,1,RP11-99A1.2,ENSG00000267311,lincRNA,52546688,52544688,52548688,XLOC_012498,RAB27B,chr18:52385098-52562731,52385098,52562731
18,52553097,52565314,-1,RP11-839G9.1,ENSG00000267112,antisense,52565314,52563314,52567314,XLOC_012498,RAB27B,chr18:52385098-52562731,52385098,52562731
18,54264439,54318831,-1,TXNL1,ENSG00000091164,protein_coding,54318831,54316831,54320831,XLOC_012499,WDR7,chr18:54318615-54697190,54318615,54697190
18,54318574,54698828,1,WDR7,ENSG00000091157,protein_coding,54318574,54316574,54320574,XLOC_012499,WDR7,chr18:54318615-54697190,54318615,54697190
18,54420457,54420557,-1,Y_RNA,ENSG00000206865,misc_RNA,54420557,54418557,54422557,XLOC_012499,WDR7,chr18:54318615-54697190,54318615,54697190
18,54539899,54541201,-1,RP11-383D22.1,ENSG00000267146,antisense,54541201,54539201,54543201,XLOC_012499,WDR7,chr18:54318615-54697190,54318615,54697190
18,54624501,54624699,1,U3,ENSG00000212539,snoRNA,54624501,54622501,54626501,XLOC_012499,WDR7,chr18:54318615-54697190,54318615,54697190
18,54695063,54706076,1,WDR7-OT1,ENSG00000267225,sense_overlapping,54695063,54693063,54697063,XLOC_012499,WDR7,chr18:54318615-54697190,54318615,54697190
18,54814293,54817531,1,BOD1L2,ENSG00000228075,protein_coding,54814293,54812293,54816293,XLOC_012500,BOD1P,chr18:54814292-54817639,54814292,54817639
18,55018044,55038962,1,ST8SIA3,ENSG00000177511,protein_coding,55018044,55016044,55020044,XLOC_012501,ST8SIA3,chr18:55019720-55036161,55019720,55036161
18,55102917,55158529,1,ONECUT2,ENSG00000119547,protein_coding,55102917,55100917,55104917,XLOC_012502,ONECUT2,chr18:55102916-55158543,55102916,55158543
18,55103053,55103112,1,AC090340.1,ENSG00000266636,miRNA,55103053,55101053,55105053,XLOC_012502,ONECUT2,chr18:55102916-55158543,55102916,55158543
18,55297534,55405276,1,RP11-35G9.3,ENSG00000267040,antisense,55297534,55295534,55299534,XLOC_012503,ATP8B1,chr18:55297511-55470593,55297511,55470593
18,55306687,55405276,1,RP11-35G9.5,ENSG00000267787,antisense,55306687,55304687,55308687,XLOC_012503,ATP8B1,chr18:55297511-55470593,55297511,55470593
18,55313658,55470333,-1,ATP8B1,ENSG00000081923,protein_coding,55470333,55468333,55472333,XLOC_012503,ATP8B1,chr18:55297511-55470593,55297511,55470593
18,55422626,55422732,1,RNU6-742P,ENSG00000202159,snRNA,55422626,55420626,55424626,XLOC_012503,ATP8B1,chr18:55297511-55470593,55297511,55470593
18,55711599,56068772,1,NEDD4L,ENSG00000049759,protein_coding,55711599,55709599,55713599,XLOC_012504,NEDD4L,chr18:55711279-56068923,55711279,56068923
18,55857066,55862928,-1,RP11-718I15.1,ENSG00000267743,antisense,55862928,55860928,55864928,XLOC_012504,NEDD4L,chr18:55711279-56068923,55711279,56068923
18,56038798,56039898,1,RP11-845C23.2,ENSG00000267504,sense_intronic,56038798,56036798,56040798,XLOC_012504,NEDD4L,chr18:55711279-56068923,55711279,56068923
18,56065895,56067314,-1,RP11-845C23.3,ENSG00000267396,antisense,56067314,56065314,56069314,XLOC_012504,NEDD4L,chr18:55711279-56068923,55711279,56068923
18,56118306,56118390,1,MIR122,ENSG00000207778,miRNA,56118306,56116306,56120306,XLOC_012505,MIR122,chr18:56118305-56118390,56118305,56118390
18,56133495,56133559,-1,AC105105.1,ENSG00000252330,miRNA,56133559,56131559,56135559,XLOC_012506,ALPK2,chr18:56127649-56296189,56127649,56296189
18,56148479,56296189,-1,ALPK2,ENSG00000198796,protein_coding,56296189,56294189,56298189,XLOC_012506,ALPK2,chr18:56127649-56296189,56127649,56296189
18,56202647,56205784,1,RP11-1151B14.4,ENSG00000267257,antisense,56202647,56200647,56204647,XLOC_012506,ALPK2,chr18:56127649-56296189,56127649,56296189
18,56224302,56233909,1,RP11-126O1.2,ENSG00000267579,antisense,56224302,56222302,56226302,XLOC_012506,ALPK2,chr18:56127649-56296189,56127649,56296189
18,56267863,56267930,1,SNORD28,ENSG00000252284,snoRNA,56267863,56265863,56269863,XLOC_012506,ALPK2,chr18:56127649-56296189,56127649,56296189
18,56337712,56339109,-1,RP11-126O1.5,ENSG00000267226,antisense,56339109,56337109,56341109,XLOC_012507,MALT1,chr18:56337278-56421153,56337278,56421153
18,56338618,56417371,1,MALT1,ENSG00000172175,protein_coding,56338618,56336618,56340618,XLOC_012507,MALT1,chr18:56337278-56421153,56337278,56421153
18,56339845,56419962,-1,RP11-126O1.4,ENSG00000267476,antisense,56419962,56417962,56421962,XLOC_012507,MALT1,chr18:56337278-56421153,56337278,56421153
18,56357588,56359385,1,MRPL37P1,ENSG00000266946,pseudogene,56357588,56355588,56359588,XLOC_012507,MALT1,chr18:56337278-56421153,56337278,56421153
18,56419380,56421709,1,RP11-108P20.1,ENSG00000267010,lincRNA,56419380,56417380,56421380,XLOC_012507,MALT1,chr18:56337278-56421153,56337278,56421153
18,56419411,56421130,-1,RP11-108P20.3,ENSG00000267705,lincRNA,56421130,56419130,56423130,XLOC_012507,MALT1,chr18:56337278-56421153,56337278,56421153
18,56529832,56653712,1,ZNF532,ENSG00000074657,protein_coding,56529832,56527832,56531832,XLOC_012508,ZNF532,chr18:56530060-56653709,56530060,56653709
18,56593429,56593528,-1,RNU2-69P,ENSG00000251870,snRNA,56593528,56591528,56595528,XLOC_012508,ZNF532,chr18:56530060-56653709,56530060,56653709
18,56663966,56736570,1,OACYLP,ENSG00000224367,pseudogene,56663966,56661966,56665966,XLOC_012509,LOC390858,chr18:56702970-56720446,56702970,56720446
18,56806709,56826068,1,SEC11C,ENSG00000166562,protein_coding,56806709,56804709,56808709,XLOC_012510,SEC11C,chr18:56806894-56826075,56806894,56826075
18,56887400,56898006,1,GRP,ENSG00000134443,protein_coding,56887400,56885400,56889400,XLOC_012511,GRP,chr18:56887399-56898002,56887399,56898002
18,57567180,57571538,1,PMAIP1,ENSG00000141682,protein_coding,57567180,57565180,57569180,XLOC_012512,PMAIP1,chr18:57567191-57571538,57567191,57571538
18,59000815,59223006,1,CDH20,ENSG00000101542,protein_coding,59000815,58998815,59002815,XLOC_012513,CDH20,chr18:59157774-59222365,59157774,59222365
18,59854491,59974355,1,KIAA1468,ENSG00000134444,protein_coding,59854491,59852491,59856491,XLOC_012514,KIAA1468,chr18:59854494-59974428,59854494,59974428
18,59913043,59914645,1,RP11-173A16.2,ENSG00000266900,sense_intronic,59913043,59911043,59915043,XLOC_012514,KIAA1468,chr18:59854494-59974428,59854494,59974428
18,59967269,59968231,-1,RP11-173A16.1,ENSG00000267560,antisense,59968231,59966231,59970231,XLOC_012514,KIAA1468,chr18:59854494-59974428,59854494,59974428
18,59992520,60058516,1,TNFRSF11A,ENSG00000141655,protein_coding,59992520,59990520,59994520,XLOC_012515,TNFRSF11A,chr18:59992524-60055684,59992524,60055684
18,59998045,59998146,1,Y_RNA,ENSG00000199867,misc_RNA,59998045,59996045,60000045,XLOC_012515,TNFRSF11A,chr18:59992524-60055684,59992524,60055684
18,60040127,60045363,-1,RP11-640A1.3,ENSG00000267341,antisense,60045363,60043363,60047363,XLOC_012515,TNFRSF11A,chr18:59992524-60055684,59992524,60055684
18,60190240,60254942,1,ZCCHC2,ENSG00000141664,protein_coding,60190240,60188240,60192240,XLOC_012516,ZCCHC2,chr18:60187693-60254904,60187693,60254904
18,60382672,60647666,1,PHLPP1,ENSG00000081913,protein_coding,60382672,60380672,60384672,XLOC_012517,PHLPP1,chr18:60382557-60647666,60382557,60647666
18,60398459,60398565,-1,RNU6-142P,ENSG00000206746,snRNA,60398565,60396565,60400565,XLOC_012517,PHLPP1,chr18:60382557-60647666,60382557,60647666
18,60491423,60492724,1,AC015989.1,ENSG00000215431,protein_coding,60491423,60489423,60493423,XLOC_012517,PHLPP1,chr18:60382557-60647666,60382557,60647666
18,60505640,60505948,-1,AC015989.2,ENSG00000269630,protein_coding,60505948,60503948,60507948,XLOC_012517,PHLPP1,chr18:60382557-60647666,60382557,60647666
18,61143994,61172318,1,SERPINB5,ENSG00000206075,protein_coding,61143994,61141994,61145994,XLOC_012518,SERPINB5,chr18:61144143-61172318,61144143,61172318
18,61152834,61153251,1,RP11-635N19.3,ENSG00000269989,sense_intronic,61152834,61150834,61154834,XLOC_012518,SERPINB5,chr18:61144143-61172318,61144143,61172318
18,61164222,61164633,1,ATP5G1P6,ENSG00000214318,pseudogene,61164222,61162222,61166222,XLOC_012518,SERPINB5,chr18:61144143-61172318,61144143,61172318
18,61223393,61234244,1,SERPINB12,ENSG00000166634,protein_coding,61223393,61221393,61225393,XLOC_012519,SERPINB12,chr18:61223392-61234244,61223392,61234244
18,61254223,61271873,1,SERPINB13,ENSG00000197641,protein_coding,61254223,61252223,61256223,XLOC_012520,SERPINB13,chr18:61254533-61266433,61254533,61266433
18,61314813,61391127,1,SERPINB11,ENSG00000206072,polymorphic_pseudogene,61314813,61312813,61316813,XLOC_012521,SERPINB11,chr18:61370193-61391122,61370193,61391122
18,61420169,61472604,1,SERPINB7,ENSG00000166396,protein_coding,61420169,61418169,61422169,XLOC_012522,SERPINB7,chr18:61420276-61472604,61420276,61472604
18,61538926,61571124,1,SERPINB2,ENSG00000197632,protein_coding,61538926,61536926,61540926,XLOC_012523,SERPINB2,chr18:61554938-61571124,61554938,61571124
18,61564408,61603345,1,SERPINB10,ENSG00000242550,protein_coding,61564408,61562408,61566408,XLOC_012523,SERPINB2,chr18:61554938-61571124,61554938,61571124
18,61564408,61603345,1,SERPINB10,ENSG00000242550,protein_coding,61564408,61562408,61566408,XLOC_012524,SERPINB10,chr18:61582744-61602476,61582744,61602476
18,61602042,61609601,-1,AC009802.1,ENSG00000268706,protein_coding,61609601,61607601,61611601,XLOC_012524,SERPINB10,chr18:61582744-61602476,61582744,61602476
